mA,V,time
470.5,4.872,1581369837.2400975
470.3,4.872,1581369837.3062198
470.1,4.872,1581369837.3715653
470.3,4.872,1581369837.4379122
470.40000000000003,4.872,1581369837.504043
470.1,4.872,1581369837.5692296
470.3,4.872,1581369837.6347008
470.1,4.872,1581369837.7004755
516.2,4.872,1581369837.7663248
500.20000000000005,4.872,1581369837.8329318
470.1,4.872,1581369837.900425
470.0,4.872,1581369837.9651577
469.90000000000003,4.872,1581369838.0319183
470.20000000000005,4.872,1581369838.0967736
469.40000000000003,4.872,1581369838.163288
470.0,4.872,1581369838.2291114
470.1,4.872,1581369838.2949293
470.5,4.872,1581369838.3606405
471.1,4.872,1581369838.4260204
470.20000000000005,4.872,1581369838.491791
470.40000000000003,4.872,1581369838.557571
470.3,4.872,1581369838.6233187
470.0,4.872,1581369838.6886363
470.20000000000005,4.872,1581369838.754396
471.3,4.872,1581369838.820024
471.5,4.872,1581369838.8858516
471.3,4.872,1581369838.9522717
471.0,4.872,1581369839.0180128
471.20000000000005,4.872,1581369839.0837634
471.20000000000005,4.872,1581369839.1490386
470.90000000000003,4.872,1581369839.2148745
470.8,4.872,1581369839.280521
471.1,4.872,1581369839.3464053
471.5,4.872,1581369839.412861
471.40000000000003,4.872,1581369839.4786656
470.3,4.872,1581369839.5444489
471.0,4.872,1581369839.610225
471.40000000000003,4.872,1581369839.6756408
471.40000000000003,4.872,1581369839.7413177
471.20000000000005,4.872,1581369839.8072402
473.0,4.872,1581369839.8729439
471.5,4.872,1581369839.9382894
471.3,4.872,1581369840.004115
471.6,4.872,1581369840.0696733
471.20000000000005,4.872,1581369840.1354005
470.5,4.872,1581369840.201857
471.20000000000005,4.872,1581369840.267557
471.6,4.872,1581369840.333122
470.6,4.872,1581369840.3983557
471.3,4.872,1581369840.4640229
511.1,4.872,1581369840.5308113
506.1,4.872,1581369840.5966077
471.1,4.872,1581369840.6618335
471.1,4.872,1581369840.7276442
471.3,4.872,1581369840.7932942
471.40000000000003,4.872,1581369840.8590238
472.20000000000005,4.872,1581369840.925406
471.3,4.872,1581369840.9910898
471.3,4.872,1581369841.0568242
471.8,4.872,1581369841.1225731
471.5,4.872,1581369841.1878886
471.40000000000003,4.872,1581369841.253698
471.40000000000003,4.872,1581369841.3194885
471.20000000000005,4.872,1581369841.3853068
471.20000000000005,4.872,1581369841.4506195
471.20000000000005,4.872,1581369841.5164173
470.90000000000003,4.872,1581369841.5821106
471.20000000000005,4.872,1581369841.6483622
471.20000000000005,4.872,1581369841.7142155
471.3,4.872,1581369841.7799525
471.3,4.872,1581369841.8457558
471.40000000000003,4.872,1581369841.9110215
477.5,4.872,1581369841.9767573
472.0,4.872,1581369842.042383
471.20000000000005,4.872,1581369842.1080253
471.3,4.872,1581369842.1743948
471.3,4.872,1581369842.2400239
471.3,4.872,1581369842.305732
471.1,4.872,1581369842.3713932
470.70000000000005,4.872,1581369842.4377155
470.5,4.872,1581369842.5034273
470.70000000000005,4.872,1581369842.5691466
470.90000000000003,4.872,1581369842.634833
471.20000000000005,4.872,1581369842.699948
470.20000000000005,4.872,1581369842.7657287
470.40000000000003,4.872,1581369842.8314538
471.40000000000003,4.872,1581369842.8979528
472.1,4.872,1581369842.963684
471.1,4.872,1581369843.0294347
471.20000000000005,4.872,1581369843.0952435
471.3,4.872,1581369843.1603518
471.20000000000005,4.872,1581369843.2261317
505.8,4.872,1581369843.2917795
511.90000000000003,4.872,1581369843.3575237
471.40000000000003,4.872,1581369843.4237983
471.1,4.872,1581369843.48949
471.40000000000003,4.872,1581369843.5552382
471.1,4.872,1581369843.6208098
471.0,4.872,1581369843.687178
471.3,4.872,1581369843.7530344
471.5,4.872,1581369843.8187916
471.3,4.872,1581369843.8845716
471.5,4.872,1581369843.9498134
471.5,4.872,1581369844.0156324
471.3,4.872,1581369844.0812962
470.3,4.872,1581369844.1466656
471.20000000000005,4.872,1581369844.2133856
471.3,4.872,1581369844.2791114
471.40000000000003,4.872,1581369844.344926
471.5,4.872,1581369844.4101386
470.5,4.872,1581369844.4759564
471.3,4.872,1581369844.5415792
471.5,4.872,1581369844.6072712
470.70000000000005,4.872,1581369844.6736987
471.1,4.872,1581369844.7393134
470.5,4.872,1581369844.8050992
470.90000000000003,4.872,1581369844.870747
471.1,4.872,1581369844.9360912
471.40000000000003,4.872,1581369845.0017905
471.40000000000003,4.872,1581369845.067583
471.3,4.872,1581369845.1332579
470.70000000000005,4.872,1581369845.199617
470.8,4.872,1581369845.2653828
471.1,4.872,1581369845.3310575
470.8,4.872,1581369845.3964007
472.20000000000005,4.872,1581369845.462152
472.40000000000003,4.872,1581369845.5283291
470.8,4.872,1581369845.594224
471.20000000000005,4.872,1581369845.6594625
471.1,4.872,1581369845.7252276
471.0,4.872,1581369845.790917
471.6,4.872,1581369845.8567991
471.40000000000003,4.872,1581369845.92312
470.5,4.872,1581369845.9888089
499.3,4.872,1581369846.0546925
518.0,4.872,1581369846.1203682
471.20000000000005,4.872,1581369846.1856542
471.20000000000005,4.872,1581369846.2513757
471.0,4.872,1581369846.3172204
470.90000000000003,4.872,1581369846.3829527
471.3,4.872,1581369846.4483685
470.8,4.872,1581369846.514078
471.0,4.872,1581369846.5797932
471.40000000000003,4.872,1581369846.646404
471.5,4.872,1581369846.711995
470.90000000000003,4.872,1581369846.777777
470.8,4.872,1581369846.8435051
470.8,4.872,1581369846.9086332
471.0,4.872,1581369846.9744744
471.5,4.872,1581369847.0400581
471.0,4.872,1581369847.106851
471.40000000000003,4.872,1581369847.1719065
471.0,4.872,1581369847.2376196
471.40000000000003,4.872,1581369847.3032491
471.40000000000003,4.872,1581369847.369085
471.40000000000003,4.872,1581369847.4356225
470.8,4.872,1581369847.5014236
470.70000000000005,4.872,1581369847.566082
471.1,4.872,1581369847.6329556
471.40000000000003,4.872,1581369847.6983106
471.40000000000003,4.872,1581369847.7640636
471.20000000000005,4.872,1581369847.8296192
471.8,4.872,1581369847.8949423
471.40000000000003,4.872,1581369847.960649
471.1,4.872,1581369848.026404
470.90000000000003,4.872,1581369848.0931213
471.20000000000005,4.872,1581369848.1583588
471.6,4.872,1581369848.2240872
471.3,4.872,1581369848.2896552
471.3,4.872,1581369848.3553672
471.3,4.872,1581369848.421736
471.1,4.872,1581369848.4875913
471.3,4.872,1581369848.5532992
471.3,4.872,1581369848.6190825
471.1,4.872,1581369848.6843905
471.8,4.872,1581369848.7500017
494.40000000000003,4.872,1581369848.81578
523.3000000000001,4.872,1581369848.8814552
471.40000000000003,4.872,1581369848.9479616
471.1,4.872,1581369849.0137293
471.1,4.872,1581369849.0794513
471.3,4.872,1581369849.1448765
471.20000000000005,4.872,1581369849.210602
471.70000000000005,4.872,1581369849.2764242
471.1,4.872,1581369849.3421106
470.8,4.872,1581369849.4084988
470.3,4.872,1581369849.4741914
471.8,4.872,1581369849.5398333
470.70000000000005,4.872,1581369849.6056218
471.0,4.872,1581369849.6708095
471.5,4.872,1581369849.7365403
471.5,4.872,1581369849.8022795
470.6,4.872,1581369849.868034
470.90000000000003,4.872,1581369849.9344647
470.90000000000003,4.872,1581369850.0002356
471.6,4.872,1581369850.0660546
471.1,4.872,1581369850.1317647
471.1,4.872,1581369850.1971555
471.3,4.872,1581369850.2628589
471.20000000000005,4.872,1581369850.3286235
470.3,4.872,1581369850.3940127
471.20000000000005,4.872,1581369850.4596229
471.1,4.872,1581369850.5254073
471.6,4.872,1581369850.5917504
471.40000000000003,4.872,1581369850.6570022
471.3,4.872,1581369850.7226796
470.70000000000005,4.872,1581369850.7884
470.6,4.872,1581369850.85415
471.20000000000005,4.872,1581369850.9206002
471.20000000000005,4.872,1581369850.9865088
471.40000000000003,4.872,1581369851.0522223
470.70000000000005,4.872,1581369851.1180413
471.1,4.872,1581369851.1833103
471.3,4.872,1581369851.2495608
471.20000000000005,4.872,1581369851.3144047
471.6,4.872,1581369851.381205
471.1,4.872,1581369851.446805
471.0,4.872,1581369851.512532
488.40000000000003,4.872,1581369851.5783982
528.6,4.872,1581369851.6437411
471.20000000000005,4.872,1581369851.7094593
471.40000000000003,4.872,1581369851.7753139
471.40000000000003,4.872,1581369851.8409793
471.3,4.872,1581369851.9063196
471.20000000000005,4.872,1581369851.9731114
471.0,4.872,1581369852.0387595
471.5,4.872,1581369852.1046052
470.70000000000005,4.872,1581369852.1698234
470.8,4.872,1581369852.235609
471.3,4.872,1581369852.3013296
471.70000000000005,4.872,1581369852.3671203
471.3,4.872,1581369852.4333909
471.5,4.872,1581369852.4991484
471.1,4.872,1581369852.5648718
471.1,4.872,1581369852.6305966
471.3,4.872,1581369852.696037
471.0,4.872,1581369852.761736
471.20000000000005,4.872,1581369852.8275232
471.3,4.872,1581369852.8926647
471.20000000000005,4.872,1581369852.9594615
471.5,4.872,1581369853.0252223
471.5,4.872,1581369853.090823
471.20000000000005,4.872,1581369853.156027
471.20000000000005,4.872,1581369853.2217565
471.0,4.872,1581369853.2876868
471.20000000000005,4.872,1581369853.3533862
470.90000000000003,4.872,1581369853.4198155
470.90000000000003,4.872,1581369853.4845874
470.8,4.872,1581369853.5502446
470.90000000000003,4.872,1581369853.6160364
470.20000000000005,4.872,1581369853.6825423
470.70000000000005,4.872,1581369853.74831
471.0,4.872,1581369853.8141077
471.1,4.872,1581369853.8797991
471.40000000000003,4.872,1581369853.9452126
471.0,4.872,1581369854.0108433
470.90000000000003,4.872,1581369854.076436
471.0,4.872,1581369854.142795
471.40000000000003,4.872,1581369854.2085588
471.40000000000003,4.872,1581369854.2742474
482.8,4.872,1581369854.3398905
530.0,4.872,1581369854.405229
475.8,4.872,1581369854.4719615
471.3,4.872,1581369854.5376816
471.40000000000003,4.872,1581369854.6034133
471.3,4.872,1581369854.668669
471.1,4.872,1581369854.7344794
471.3,4.872,1581369854.800253
470.90000000000003,4.872,1581369854.8660018
471.5,4.872,1581369854.9323041
471.1,4.872,1581369854.996965
471.3,4.872,1581369855.0637195
471.20000000000005,4.872,1581369855.129469
471.1,4.872,1581369855.1949115
471.1,4.872,1581369855.2605755
471.1,4.872,1581369855.3263369
471.3,4.872,1581369855.391558
471.3,4.872,1581369855.4584103
470.90000000000003,4.872,1581369855.524153
470.5,4.872,1581369855.589844
470.6,4.872,1581369855.6552248
470.8,4.872,1581369855.72103
470.20000000000005,4.872,1581369855.7868044
471.20000000000005,4.872,1581369855.852542
471.0,4.872,1581369855.9179192
470.5,4.872,1581369855.9836953
470.70000000000005,4.872,1581369856.0494227
471.1,4.872,1581369856.11529
471.5,4.872,1581369856.1815405
470.90000000000003,4.872,1581369856.2473476
471.1,4.872,1581369856.3129406
471.20000000000005,4.872,1581369856.3786907
471.1,4.872,1581369856.444128
471.20000000000005,4.872,1581369856.5101507
470.70000000000005,4.872,1581369856.575275
471.20000000000005,4.872,1581369856.6417036
471.1,4.872,1581369856.7075863
470.90000000000003,4.872,1581369856.773416
470.90000000000003,4.872,1581369856.8388803
471.20000000000005,4.872,1581369856.904885
470.40000000000003,4.872,1581369856.9697907
470.8,4.872,1581369857.0360682
476.1,4.872,1581369857.101831
529.4,4.872,1581369857.1672456
480.8,4.872,1581369857.2339025
470.40000000000003,4.872,1581369857.2998648
470.90000000000003,4.872,1581369857.364577
470.5,4.872,1581369857.4311738
470.6,4.872,1581369857.496932
471.8,4.872,1581369857.5625656
471.5,4.872,1581369857.6283276
471.3,4.872,1581369857.693645
471.6,4.872,1581369857.7592103
471.3,4.872,1581369857.8249204
471.3,4.872,1581369857.891358
471.70000000000005,4.872,1581369857.9571464
471.3,4.872,1581369858.022759
471.20000000000005,4.872,1581369858.0887358
471.1,4.872,1581369858.154061
471.6,4.872,1581369858.220313
471.3,4.872,1581369858.2856333
471.90000000000003,4.872,1581369858.3513844
470.8,4.872,1581369858.41674
471.0,4.872,1581369858.4824805
470.5,4.872,1581369858.5482957
470.3,4.872,1581369858.614121
470.70000000000005,4.872,1581369858.6805625
470.90000000000003,4.872,1581369858.7463832
471.40000000000003,4.872,1581369858.8120916
470.1,4.872,1581369858.8776994
469.90000000000003,4.872,1581369858.9430218
469.8,4.872,1581369859.0086877
469.6,4.872,1581369859.074404
469.70000000000005,4.872,1581369859.1406953
470.1,4.872,1581369859.2057266
470.20000000000005,4.872,1581369859.2713947
469.90000000000003,4.872,1581369859.3372307
469.90000000000003,4.872,1581369859.4035254
470.0,4.872,1581369859.4691572
469.8,4.872,1581369859.5349264
469.90000000000003,4.872,1581369859.6001804
470.3,4.872,1581369859.6668077
470.3,4.872,1581369859.7325602
469.6,4.872,1581369859.7983816
470.20000000000005,4.872,1581369859.8641224
529.8000000000001,4.872,1581369859.9292047
486.20000000000005,4.872,1581369859.9951458
470.3,4.872,1581369860.060863
470.3,4.872,1581369860.127136
481.70000000000005,4.872,1581369860.1924534
470.3,4.872,1581369860.2581024
470.40000000000003,4.872,1581369860.3237932
470.3,4.872,1581369860.3903296
470.20000000000005,4.872,1581369860.455408
470.1,4.872,1581369860.5210948
470.20000000000005,4.872,1581369860.5861623
469.70000000000005,4.872,1581369860.6524792
470.1,4.872,1581369860.7183187
470.0,4.872,1581369860.7841055
470.1,4.872,1581369860.849843
470.3,4.872,1581369860.916387
470.3,4.872,1581369860.982114
469.6,4.872,1581369861.0479293
469.8,4.872,1581369861.1132414
469.20000000000005,4.872,1581369861.1790602
469.70000000000005,4.872,1581369861.244874
469.3,4.872,1581369861.3104062
469.8,4.872,1581369861.3767807
470.0,4.872,1581369861.4424827
470.0,4.872,1581369861.5082023
469.90000000000003,4.872,1581369861.5739968
469.8,4.872,1581369861.6392076
469.90000000000003,4.872,1581369861.7048924
469.3,4.872,1581369861.7705994
469.90000000000003,4.872,1581369861.8364487
469.90000000000003,4.872,1581369861.9028485
469.8,4.872,1581369861.9686682
469.90000000000003,4.872,1581369862.0344603
469.8,4.872,1581369862.0990543
471.70000000000005,4.872,1581369862.1656544
470.0,4.872,1581369862.231389
469.5,4.872,1581369862.2971392
470.0,4.872,1581369862.362476
469.5,4.872,1581369862.4283247
470.3,4.872,1581369862.4941194
470.1,4.872,1581369862.559862
470.20000000000005,4.872,1581369862.6252408
523.7,4.872,1581369862.6920226
492.3,4.872,1581369862.7578447
470.1,4.872,1581369862.8224862
469.8,4.872,1581369862.8889856
470.0,4.872,1581369862.9548385
470.20000000000005,4.872,1581369863.0205371
470.1,4.872,1581369863.0863934
470.1,4.872,1581369863.1515107
469.8,4.872,1581369863.2172897
470.20000000000005,4.872,1581369863.2830312
470.40000000000003,4.872,1581369863.348764
470.0,4.872,1581369863.415227
470.3,4.872,1581369863.4809623
470.0,4.872,1581369863.5467684
469.40000000000003,4.872,1581369863.6120608
470.1,4.872,1581369863.6779208
469.40000000000003,4.872,1581369863.743745
470.1,4.872,1581369863.8093565
469.70000000000005,4.872,1581369863.8746767
469.5,4.872,1581369863.9414318
489.8,4.872,1581369864.0071838
502.5,4.872,1581369864.072896
471.3,4.872,1581369864.1380792
470.1,4.872,1581369864.20386
470.1,4.872,1581369864.2695074
470.40000000000003,4.872,1581369864.335284
470.3,4.872,1581369864.4014986
470.0,4.872,1581369864.4673243
470.0,4.872,1581369864.5329173
470.1,4.872,1581369864.5986726
469.8,4.872,1581369864.6640735
470.3,4.872,1581369864.7297313
470.20000000000005,4.872,1581369864.7956161
469.8,4.872,1581369864.8620071
470.6,4.872,1581369864.9276972
470.0,4.872,1581369864.9933147
470.20000000000005,4.872,1581369865.059105
470.40000000000003,4.872,1581369865.1243298
470.1,4.872,1581369865.1899903
469.90000000000003,4.872,1581369865.2556877
470.20000000000005,4.872,1581369865.3213801
470.40000000000003,4.872,1581369865.3879974
518.5,4.872,1581369865.4537423
498.0,4.872,1581369865.5194693
470.0,4.872,1581369865.5852418
470.20000000000005,4.872,1581369865.6503859
469.6,4.872,1581369865.7161937
469.5,4.872,1581369865.781777
469.8,4.872,1581369865.8475986
470.20000000000005,4.872,1581369865.9141881
469.90000000000003,4.872,1581369865.9799738
470.20000000000005,4.872,1581369866.04569
469.40000000000003,4.872,1581369866.1108677
469.6,4.872,1581369866.1765873
470.0,4.872,1581369866.242258
469.70000000000005,4.872,1581369866.3079975
470.0,4.872,1581369866.37438
469.70000000000005,4.872,1581369866.440048
470.40000000000003,4.872,1581369866.5056994
470.0,4.872,1581369866.5714028
470.8,4.872,1581369866.6367753
470.0,4.872,1581369866.70255
469.70000000000005,4.872,1581369866.7683568
470.0,4.872,1581369866.8342593
470.20000000000005,4.872,1581369866.9006147
469.8,4.872,1581369866.9652925
470.0,4.872,1581369867.0321455
470.1,4.872,1581369867.0979366
470.20000000000005,4.872,1581369867.1633968
470.3,4.872,1581369867.2290807
469.6,4.872,1581369867.2948983
470.0,4.872,1581369867.3601716
469.90000000000003,4.872,1581369867.426008
469.5,4.872,1581369867.4915633
469.8,4.872,1581369867.5572505
469.8,4.872,1581369867.6236472
470.20000000000005,4.872,1581369867.6892474
470.1,4.872,1581369867.7550237
469.1,4.872,1581369867.8206956
469.90000000000003,4.872,1581369867.886115
469.6,4.872,1581369867.9517639
469.0,4.872,1581369868.0175867
471.8,4.872,1581369868.0833235
469.6,4.872,1581369868.1496143
511.3,4.872,1581369868.2154117
503.0,4.872,1581369868.281101
470.0,4.872,1581369868.3467822
470.0,4.872,1581369868.4121373
469.90000000000003,4.872,1581369868.4779792
470.20000000000005,4.872,1581369868.543665
470.1,4.872,1581369868.6098924
470.0,4.872,1581369868.6756675
470.0,4.872,1581369868.7413485
469.90000000000003,4.872,1581369868.8071256
469.3,4.872,1581369868.8734016
469.40000000000003,4.872,1581369868.9390929
471.20000000000005,4.872,1581369869.004883
470.0,4.872,1581369869.070432
470.0,4.872,1581369869.135751
470.1,4.872,1581369869.201445
469.70000000000005,4.872,1581369869.267149
469.3,4.872,1581369869.3328938
469.70000000000005,4.872,1581369869.3993342
469.70000000000005,4.872,1581369869.465212
469.6,4.872,1581369869.5308132
469.70000000000005,4.872,1581369869.5966122
470.5,4.872,1581369869.6617937
470.0,4.872,1581369869.727641
469.0,4.872,1581369869.7933593
469.40000000000003,4.872,1581369869.8597262
469.90000000000003,4.872,1581369869.9255652
470.3,4.872,1581369869.9911401
470.3,4.872,1581369870.056806
470.1,4.872,1581369870.1218913
470.1,4.872,1581369870.1876564
470.0,4.872,1581369870.2533343
469.90000000000003,4.872,1581369870.3190987
469.8,4.872,1581369870.3856468
470.20000000000005,4.872,1581369870.4513688
469.90000000000003,4.872,1581369870.51717
470.0,4.872,1581369870.5829825
470.20000000000005,4.872,1581369870.6482973
470.0,4.872,1581369870.714083
470.0,4.872,1581369870.779804
470.40000000000003,4.872,1581369870.845619
469.6,4.872,1581369870.9120088
505.70000000000005,4.872,1581369870.9777577
509.40000000000003,4.872,1581369871.0425136
470.3,4.872,1581369871.1090498
470.1,4.872,1581369871.1748724
470.0,4.872,1581369871.24041
470.3,4.872,1581369871.3061516
469.5,4.872,1581369871.3713841
470.40000000000003,4.872,1581369871.437148
470.0,4.872,1581369871.5027733
470.0,4.872,1581369871.5695806
470.6,4.872,1581369871.634904
470.40000000000003,4.872,1581369871.7006574
469.8,4.872,1581369871.7664132
469.40000000000003,4.872,1581369871.8321483
470.1,4.872,1581369871.8974955
469.90000000000003,4.872,1581369871.9631374
469.0,4.872,1581369872.0299568
469.40000000000003,4.872,1581369872.0956972
470.20000000000005,4.872,1581369872.1609209
469.8,4.872,1581369872.2267244
470.0,4.872,1581369872.292344
470.20000000000005,4.872,1581369872.3586438
470.1,4.872,1581369872.4244313
470.1,4.872,1581369872.4899607
470.1,4.872,1581369872.55573
470.0,4.872,1581369872.6209567
470.1,4.872,1581369872.6868336
469.40000000000003,4.872,1581369872.752558
469.70000000000005,4.872,1581369872.8184319
469.8,4.872,1581369872.883783
469.90000000000003,4.872,1581369872.949498
470.0,4.872,1581369873.015315
469.6,4.872,1581369873.0810843
469.70000000000005,4.872,1581369873.1475532
470.0,4.872,1581369873.2133255
469.90000000000003,4.872,1581369873.2791035
470.0,4.872,1581369873.344846
470.3,4.872,1581369873.4100454
470.0,4.872,1581369873.47571
470.1,4.872,1581369873.5413866
470.0,4.872,1581369873.6079319
469.3,4.872,1581369873.6736963
502.1,4.872,1581369873.7394605
515.1,4.872,1581369873.8053129
470.3,4.872,1581369873.8705854
470.1,4.872,1581369873.936406
470.40000000000003,4.872,1581369874.0021052
469.8,4.872,1581369874.0680525
470.8,4.872,1581369874.1332932
470.5,4.872,1581369874.1990726
469.1,4.872,1581369874.2648435
470.1,4.872,1581369874.3305442
470.1,4.872,1581369874.39707
469.8,4.872,1581369874.4628937
469.90000000000003,4.872,1581369874.5287201
469.90000000000003,4.872,1581369874.594441
470.40000000000003,4.872,1581369874.6596887
470.20000000000005,4.872,1581369874.725577
469.3,4.872,1581369874.7911322
470.1,4.872,1581369874.8575232
470.1,4.872,1581369874.9231527
470.5,4.872,1581369874.9888737
470.0,4.872,1581369875.0548348
469.90000000000003,4.872,1581369875.1201825
469.90000000000003,4.872,1581369875.186016
470.40000000000003,4.872,1581369875.251751
469.90000000000003,4.872,1581369875.3175783
469.90000000000003,4.872,1581369875.382697
470.0,4.872,1581369875.4484556
469.8,4.872,1581369875.5142984
470.20000000000005,4.872,1581369875.5799227
470.5,4.872,1581369875.646373
469.90000000000003,4.872,1581369875.7121513
470.0,4.872,1581369875.7779672
470.3,4.872,1581369875.8437016
470.1,4.872,1581369875.9089177
470.3,4.872,1581369875.974662
469.8,4.872,1581369876.0402832
470.1,4.872,1581369876.1067626
470.20000000000005,4.872,1581369876.1725023
469.3,4.872,1581369876.23831
470.1,4.872,1581369876.3041186
470.0,4.872,1581369876.3694518
469.5,4.872,1581369876.435275
495.0,4.872,1581369876.5009706
520.7,4.872,1581369876.5667846
469.40000000000003,4.872,1581369876.6331058
469.70000000000005,4.872,1581369876.6987844
469.40000000000003,4.872,1581369876.7646368
470.0,4.872,1581369876.830293
470.0,4.872,1581369876.89567
470.1,4.872,1581369876.9614303
469.90000000000003,4.872,1581369877.027234
470.20000000000005,4.872,1581369877.092915
470.5,4.872,1581369877.1591203
469.5,4.872,1581369877.2250028
469.3,4.872,1581369877.2905877
470.3,4.872,1581369877.3559308
469.70000000000005,4.872,1581369877.4215362
469.90000000000003,4.872,1581369877.4873264
469.8,4.872,1581369877.5529878
469.90000000000003,4.872,1581369877.619438
470.1,4.872,1581369877.685287
469.90000000000003,4.872,1581369877.7510526
469.90000000000003,4.872,1581369877.8167734
470.1,4.872,1581369877.881837
469.90000000000003,4.872,1581369877.947687
470.20000000000005,4.872,1581369878.0134943
470.3,4.872,1581369878.0791569
470.3,4.872,1581369878.1456459
469.1,4.872,1581369878.2113864
470.0,4.872,1581369878.2771544
470.6,4.872,1581369878.3427765
470.20000000000005,4.872,1581369878.407992
470.1,4.872,1581369878.473689
470.1,4.872,1581369878.5392337
470.20000000000005,4.872,1581369878.6056123
469.20000000000005,4.872,1581369878.6713772
469.90000000000003,4.872,1581369878.7373161
470.1,4.872,1581369878.8029938
470.3,4.872,1581369878.8683167
470.70000000000005,4.872,1581369878.934164
469.90000000000003,4.872,1581369878.999869
469.8,4.872,1581369879.065636
469.6,4.872,1581369879.132108
470.20000000000005,4.872,1581369879.196786
489.8,4.872,1581369879.2625282
526.3000000000001,4.872,1581369879.32835
470.0,4.872,1581369879.39484
470.20000000000005,4.872,1581369879.4605303
470.1,4.872,1581369879.5262663
469.8,4.872,1581369879.5918496
470.1,4.872,1581369879.6571512
469.90000000000003,4.872,1581369879.7228756
469.90000000000003,4.872,1581369879.7886658
470.3,4.872,1581369879.8551595
470.1,4.872,1581369879.9208133
470.5,4.872,1581369879.9866164
470.5,4.872,1581369880.0523283
470.1,4.872,1581369880.1176157
469.8,4.872,1581369880.1834965
470.0,4.872,1581369880.2492323
470.20000000000005,4.872,1581369880.3150012
469.90000000000003,4.872,1581369880.3813972
470.1,4.872,1581369880.4471884
469.90000000000003,4.872,1581369880.512904
470.1,4.872,1581369880.5786612
470.40000000000003,4.872,1581369880.644028
470.20000000000005,4.872,1581369880.7096145
469.90000000000003,4.872,1581369880.7755783
469.8,4.872,1581369880.8411605
470.20000000000005,4.872,1581369880.9076514
469.8,4.872,1581369880.973367
470.1,4.872,1581369881.0390859
469.90000000000003,4.872,1581369881.1043966
469.90000000000003,4.872,1581369881.1701748
469.8,4.872,1581369881.2360053
470.0,4.872,1581369881.3017664
470.0,4.872,1581369881.36724
470.1,4.872,1581369881.4329166
470.3,4.872,1581369881.49868
470.3,4.872,1581369881.5645888
471.0,4.872,1581369881.6309688
470.8,4.872,1581369881.6967697
470.0,4.872,1581369881.761414
470.0,4.872,1581369881.8282955
469.90000000000003,4.872,1581369881.8936276
470.20000000000005,4.872,1581369881.9592915
484.0,4.872,1581369882.025059
528.4,4.872,1581369882.090623
471.8,4.872,1581369882.1560054
470.70000000000005,4.872,1581369882.2227294
470.1,4.872,1581369882.2884386
470.0,4.872,1581369882.3537729
470.70000000000005,4.872,1581369882.419433
470.1,4.872,1581369882.4852889
469.8,4.872,1581369882.5509703
470.1,4.872,1581369882.6163678
470.0,4.872,1581369882.6821074
469.70000000000005,4.872,1581369882.7479076
469.6,4.872,1581369882.8137186
469.70000000000005,4.872,1581369882.880187
469.90000000000003,4.872,1581369882.9459999
470.20000000000005,4.872,1581369883.011764
470.20000000000005,4.872,1581369883.0775661
470.0,4.872,1581369883.1426404
470.3,4.872,1581369883.2083821
470.3,4.872,1581369883.2741747
469.5,4.872,1581369883.3398638
469.90000000000003,4.872,1581369883.406494
470.0,4.872,1581369883.472172
470.3,4.872,1581369883.537944
470.20000000000005,4.872,1581369883.6032753
470.20000000000005,4.872,1581369883.669082
469.40000000000003,4.872,1581369883.7348897
470.1,4.872,1581369883.8006372
470.5,4.872,1581369883.8660429
469.90000000000003,4.872,1581369883.9317765
469.90000000000003,4.872,1581369883.997627
470.3,4.872,1581369884.0633938
469.6,4.872,1581369884.1298044
469.6,4.872,1581369884.1956189
470.3,4.872,1581369884.261386
470.40000000000003,4.872,1581369884.3271704
469.8,4.872,1581369884.392302
470.0,4.872,1581369884.45799
470.0,4.872,1581369884.5237412
470.3,4.872,1581369884.589499
470.0,4.872,1581369884.6548748
470.1,4.872,1581369884.720631
477.8,4.872,1581369884.786453
529.2,4.872,1581369884.8528082
478.20000000000005,4.872,1581369884.9186137
470.1,4.872,1581369884.9844587
470.3,4.872,1581369885.0502074
470.1,4.872,1581369885.1155972
469.70000000000005,4.872,1581369885.1814163
469.90000000000003,4.872,1581369885.2471426
470.20000000000005,4.872,1581369885.312855
469.5,4.872,1581369885.3782895
469.70000000000005,4.872,1581369885.4440947
470.0,4.872,1581369885.5097868
469.8,4.872,1581369885.5756335
470.1,4.872,1581369885.6418128
470.0,4.872,1581369885.7076705
470.1,4.872,1581369885.7735105
470.3,4.872,1581369885.8391533
469.6,4.872,1581369885.9044816
469.8,4.872,1581369885.9702508
469.20000000000005,4.872,1581369886.0360515
469.90000000000003,4.872,1581369886.1025493
470.3,4.872,1581369886.1683068
470.40000000000003,4.872,1581369886.2340784
471.1,4.872,1581369886.2997906
470.40000000000003,4.872,1581369886.365157
469.8,4.872,1581369886.4309282
470.0,4.872,1581369886.496753
470.20000000000005,4.872,1581369886.562504
469.90000000000003,4.872,1581369886.627938
470.3,4.872,1581369886.6937504
469.70000000000005,4.872,1581369886.7594116
470.1,4.872,1581369886.8252397
470.40000000000003,4.872,1581369886.89159
469.40000000000003,4.872,1581369886.9573174
470.3,4.872,1581369887.0230315
470.1,4.872,1581369887.0887632
469.40000000000003,4.872,1581369887.1540852
470.3,4.872,1581369887.2198033
469.40000000000003,4.872,1581369887.2856991
469.8,4.872,1581369887.352079
469.90000000000003,4.872,1581369887.417944
469.90000000000003,4.872,1581369887.4837365
471.5,4.872,1581369887.5483143
